-2.0,2.185015524613088
-1.9,2.927037825949765
-1.8,4.2862643125761055
-1.7,7.696630778141068
-1.6,34.23263169439291
-1.5,-14.101453097967473
-1.4,-5.797930897421618
-1.3,-3.602103823334719
-1.2,-2.572111536267382
-1.1,-1.964741095987499
-1.0,-1.557391431190707
-0.9,-1.2601566656105707
-0.8,-1.029638418277908
-0.7,-0.8422891034472109
-0.6,-0.6841452391092211
-0.5,-0.5463073922302724
-0.4,-0.4227987352525671
-0.3,-0.3093361829095518
-0.2,-0.2027098736803672
-0.1,-0.10033441475547815
0.0,0.0
0.1,0.10033441475547815
0.2,0.2027098736803672
0.3,0.3093361829095518
0.4,0.4227987352525671
0.5,0.5463073922302724
0.6,0.6841452391092211
0.7,0.8422891034472109
0.8,1.029638418277908
0.9,1.2601566656105707
1.0,1.557391431190707
1.1,1.964741095987499
1.2,2.572111536267382
1.3,3.602103823334719
1.4,5.797930897421618
1.5,14.101453097967473
1.6,-34.23263169439291
1.7,-7.696630778141068
1.8,-4.2862643125761055
1.9,-2.927037825949765
2.0,-2.185015524613088
